cns5_id,gj_id,component_id,n_components,primary_flag,gj_system_primary,gaia_edr3_id,hip_id,ra,dec,epoch,coordinates_bibcode,parallax,parallax_error,parallax_bibcode,pmra,pmra_error,pmdec,pmdec_error,pm_bibcode,rv,rv_error,rv_bibcode,g_mag,g_mag_error,bp_mag,bp_mag_error,rp_mag,rp_mag_error,g_mag_from_hip,g_mag_from_hip_error,g_rp_from_hip,g_rp_from_hip_error,g_mag_resulting,g_mag_resulting_error,g_rp_resulting,g_rp_resulting_error,g_rp_resulting_flag,j_mag,j_mag_error,h_mag,h_mag_error,k_mag,k_mag_error,jhk_mag_bibcode,w1_mag,w1_mag_error,w2_mag,w2_mag_error,w3_mag,w3_mag_error,w4_mag,w4_mag_error,wise_mag_bibcode
2381,9304,,,0,,641154096631794432,47201,144.29652257042983,22.693351329394865,2016.0,2020yCat.1350....0G,44.34552507672542,0.019017937,2020yCat.1350....0G,-151.2879816272187,0.01764439046382904,-177.91813087143018,0.01317268144339323,2020yCat.1350....0G,-36.59766387939453,0.3038750886917114,2020yCat.1350....0G,8.910828,0.00016355849132812508,9.643384,0.00044205639249799425,8.082342,0.00028957604278744486,,,,,8.910828,0.00016355849132812508,0.8297429716298177,0.0014033061457518017,0,7.032,0.02,6.447,0.017,6.337,0.023,2003yCat.2246....0C,6.258,0.086,6.215,0.024,6.269,0.016,6.212,0.052,2014yCat.2328....0C
2411,3564,,,0,,646818024623804416,47741,145.97884036380384,26.968552619596394,2016.0,2020yCat.1350....0G,69.63842370496637,0.030569801,2020yCat.1350....0G,-577.8412018458114,0.027857350185513496,-101.21001852649204,0.02109268493950367,2020yCat.1350....0G,,,,10.848555,0.0003902586450892744,12.285814,0.0015089737982351874,9.668579,0.0007722479916457115,,,,,10.848555,0.0003902586450892744,1.1753931536724314,0.0021362043170916876,0,8.035,0.026,7.461,0.024,7.19,0.023,2003yCat.2246....0C,6.907,0.049,6.847,0.021,6.781,0.017,6.744,0.083,2014yCat.2328....0C
2474,11441,,,0,,739877493343807232,,151.15807516015488,26.94507305721255,2016.0,2020yCat.1350....0G,42.03756588460756,0.05965405,2020yCat.1350....0G,-2.465572036736482,0.046613357961177826,-200.88002305795612,0.036853354424238205,2020yCat.1350....0G,,,,12.550219,0.0005254187691845914,14.047012,0.002440495137968197,11.34369,0.0008882467752587773,,,,,12.550219,0.0005254187691845914,1.1957923848798018,0.002904306948689141,0,9.696,0.021,9.108,0.016,8.847,0.018,2003yCat.2246....0C,8.672,0.022,8.525,0.019,8.414,0.026,8.082,0.256,2014yCat.2328....0C
2502,11459,,,0,,740483560857296768,,152.92260660408905,28.76323852724818,2016.0,2020yCat.1350....0G,67.9117633450538,0.05920356,2020yCat.1350....0G,-124.82532395178833,0.05529636889696121,-713.2437293229788,0.043746739625930786,2020yCat.1350....0G,,,,16.546818,0.0024908237053636803,17.352211,0.006590240864478984,15.649454,0.004342320605919002,,,,,16.546818,0.0024908237053636803,0.8853617228517949,0.007998563802110819,0,15.125,0.046,14.72,0.063,14.535,0.078,2003yCat.2246....0C,14.205,0.028,14.168,0.044,12.572,,8.804,,2014yCat.2328....0C
2364,354.1,A,2,1,,646255212109355136,46843,143.18159659276424,26.987433476597655,2016.0,2020yCat.1350....0G,55.36627983645756,0.023481341,2020yCat.1350....0G,-147.26027452437617,0.01978503353893757,-246.5928823830895,0.015065787360072136,2020yCat.1350....0G,7.935826301574707,0.1387224644422531,2020yCat.1350....0G,6.813439,0.0013863089543860079,7.20841,0.004542355872541244,6.234238,0.005402488371774927,,,,,6.813439,0.0013863089543860079,0.5716049496487401,0.0071770382108480675,0,5.584,0.02,5.242,0.023,5.119,0.016,2003yCat.2246....0C,5.122,0.176,4.948,0.082,5.137,0.015,4.955,0.032,2014yCat.2328....0C
2365,354.1,B,2,0,,646255246469567232,,143.20029276934693,26.994404086268727,2016.0,2020yCat.1350....0G,55.29236109843841,0.0793988,2020yCat.1350....0G,-143.81481611984276,0.0700770691037178,-245.09219214594293,0.05038280412554741,2020yCat.1350....0G,,,,13.842488,0.0005217821228184768,16.055908,0.0028545674825947226,12.461931,0.0008771049894738397,,,,,13.842488,0.0005217821228184768,1.3678511430489462,0.0032569723172368344,0,10.356,0.021,9.858,0.024,9.472,0.018,2003yCat.2246....0C,9.24,0.023,8.986,0.021,8.859,0.028,8.504,0.374,2014yCat.2328....0C
2383,11388,,,0,,,,144.3984776,29.5242396,2000.0,2014yCat.2328....0C,163.39999389648438,1.8,2009A&A...493L..27S,955.2000122070312,1.2000000476837158,-1319.800048828125,1.2000000476837158,2009A&A...493L..27S,,,,,,,,,,,,,,,,,,,14.648,0.036,14.703,0.13,15.267,0.13,2003tmc..book.....C,14.088,0.027,11.67,0.022,10.696,0.101,8.373,,2014yCat.2328....0C
2385,11390,,,0,,696501553469122304,,144.84494415736484,29.72384628471681,2016.0,2020yCat.1350....0G,50.78452336025994,0.11787851,2020yCat.1350....0G,-430.0033042801652,0.10925046354532242,-79.42307911799726,0.08594055473804474,2020yCat.1350....0G,,,,15.917611,0.0010352448515608074,18.993282,0.02402103184396873,14.417064,0.001446809602010185,,,,,15.917611,0.0010352448515608074,1.5005474090576172,0.001779041856492429,1,11.984,0.021,11.416,0.027,11.071,0.022,2003yCat.2246....0C,10.846,0.024,10.597,0.021,10.431,0.085,8.974,,2014yCat.2328....0C
2458,376,B,2,0,,746545859566712832,,150.20647541595804,31.927317505911375,2016.0,2020yCat.1350....0G,66.99806217819727,0.41474995,2020yCat.1350....0G,-533.9511351641522,0.38570162653923035,-428.5215397869848,0.264627069234848,2020yCat.1350....0G,,,,14.123999,0.0016143082351787934,16.755402,0.00889648629097228,12.665714,0.00210936126403953,,,,,14.123999,0.0016143082351787934,1.434633631074692,0.009235089239833483,0,10.261,0.018,9.643,0.016,9.275,0.018,2003yCat.2246....0C,9.039,0.022,8.834,0.02,8.63,0.023,8.411,0.273,2014yCat.2328....0C
2459,376,A,2,1,,746545172372256384,49081,150.24996758591067,31.92176197567589,2016.0,2020yCat.1350....0G,66.99581320003026,0.10551232,2020yCat.1350....0G,-528.8706141097352,0.09196199476718903,-429.37565915124185,0.07376563549041748,2020yCat.1350....0G,56.00997543334961,0.16626904904842377,2020yCat.1350....0G,5.2049575,0.0005527805785990197,5.544461,0.0006964890620215114,4.703913,0.0024750956849153016,,,,,5.2049575,0.0005527805785990197,0.5062566949266667,0.0028811795610482094,0,4.267,0.328,4.04,0.258,3.821,0.036,2003yCat.2246....0C,3.708,0.339,3.535,0.186,3.846,0.014,3.814,0.021,2014yCat.2328....0C
2331,11363,,,0,,700732474214292096,,140.62274853344667,31.462808505180774,2016.0,2020yCat.1350....0G,53.18025954544226,0.027028758,2020yCat.1350....0G,-112.82453638192999,0.022928651422262192,57.703255340774206,0.01710166595876217,2020yCat.1350....0G,,,,13.471563,0.0004694022720672282,15.141837,0.0030919303717784905,12.235486,0.0009885504996570856,,,,,13.471563,0.0004694022720672282,1.2402814592949236,0.003496750708057203,0,10.527,0.022,9.965,0.021,9.686,0.016,2003yCat.2246....0C,9.484,0.022,9.3,0.02,9.119,0.035,8.238,,2014yCat.2328....0C
2275,336,,,0,,,44955,137.3785091987784,32.820837125456094,1991.25,2007A&A...474..653V,48.939998626708984,1.96,2007A&A...474..653V,-335.28,2.359999895095825,-628.67,1.0199999809265137,2007A&A...474..653V,,,,,,,,,,9.297419095270508,0.0819544866681099,0.951495452200362,0.13118532011784165,9.29742,0.0819544866681099,0.951495452200362,0.13118532011784165,2,,,,,,,,,,,,,,,,
2269,334.2,,,0,,714116137767540096,44897,137.211768493545,33.881708956195,2016.0,2020yCat.1350....0G,52.770915253748626,0.035355773,2020yCat.1350....0G,-191.41313447777296,0.030779976397752762,-114.63019595671456,0.028763247653841972,2020yCat.1350....0G,26.0194091796875,0.15407699346542358,2020yCat.1350....0G,5.8090615,0.0003438048121965953,6.10136,0.0009891335429910106,5.3468423,0.0015086777051169112,,,,,5.8090615,0.0003438048121965953,0.46270582322773524,0.0022236217267752128,0,4.844,0.037,4.601,0.027,4.545,0.02,2003yCat.2246....0C,4.529,0.252,4.272,0.157,4.564,0.015,4.517,0.028,2014yCat.2328....0C
2362,353,,,0,,798914636327665536,46769,142.9835626427477,36.31789906516603,2016.0,2020yCat.1350....0G,73.73562324093979,0.020518795,2020yCat.1350....0G,-209.9090945203721,0.014764897525310516,-524.1815958159509,0.013578236103057861,2020yCat.1350....0G,19.5034236907959,0.30260396003723145,2020yCat.1350....0G,9.414013,0.00026032166069598614,10.424294,0.0004645487596274574,8.416171,0.00030795181094659687,,,,,9.414013,0.00026032166069598614,0.9979459993558942,0.0014144397717600766,0,7.121,0.023,6.569,0.055,6.302,0.02,2003yCat.2246....0C,6.205,0.107,6.006,0.034,6.078,0.015,5.978,0.069,2014yCat.2328....0C
2387,11392,A,2,1,,793785826901083520,47395,144.85018393606413,31.753793316885254,2016.0,2020yCat.1350....0G,47.008334782382995,0.04735407,2020yCat.1350....0G,-194.38464918697383,0.04085644334554672,-207.93251068808647,0.028447484597563744,2020yCat.1350....0G,-2.539233446121216,0.43003442883491516,2020yCat.1350....0G,10.923082,0.00045500552668005403,12.066908,0.0006773424736962508,9.857973,0.0004897455215856132,,,,,10.923082,0.00045500552668005403,1.0638634886936635,0.0015455236984873834,0,8.486,0.032,7.887,0.021,7.68,0.015,2003yCat.2246....0C,7.492,0.031,7.403,0.02,7.348,0.018,7.138,0.099,2014yCat.2328....0C
2386,11391,B,2,0,11392,793785826900630016,,144.84954606081675,31.753918038709212,2016.0,2020yCat.1350....0G,47.04898781286538,0.118953995,2020yCat.1350....0G,-217.64888850196803,0.09964258223772049,-224.64431841846886,0.08131558448076248,2020yCat.1350....0G,,,,16.455172,0.001586788809351693,16.20787,0.01259700142996874,14.523551,0.18259956791832643,,,,,16.455172,0.001586788809351693,0.8782250461628859,0.18303818358196777,0,,,,,,,,,,,,,,,,
2493,11454,,,0,,747266452000257280,49699,152.17940677959857,34.241989898088825,2016.0,2020yCat.1350....0G,54.703082227754905,0.03353008,2020yCat.1350....0G,-64.29277431804178,0.02710614539682865,-61.438441878258004,0.025251969695091248,2020yCat.1350....0G,9.303814888000488,0.17489206790924072,2020yCat.1350....0G,7.286231,0.00011499320568898885,7.770213,0.0003837506395018129,6.6377697,0.00041704618105895095,,,,,7.286231,0.00011499320568898885,0.6468423173748614,0.0014181650363952376,0,5.839,0.02,5.441,0.046,5.314,0.02,2003yCat.2246....0C,,,,,,,,,
2503,3587,,,0,,753332560729770496,,152.93381009526183,35.31114701523406,2016.0,2020yCat.1350....0G,47.45585858462195,0.021680776,2020yCat.1350....0G,128.08796192323288,0.016232946887612343,-250.6475040944723,0.01577530801296234,2020yCat.1350....0G,,,,13.125058,0.0005404847398186735,14.808575,0.0025280005136336385,11.883066,0.0011860600165028315,,,,,13.125058,0.0005404847398186735,1.244360312027428,0.0030801826179106067,0,10.112,0.022,9.523,0.022,9.233,0.016,2003yCat.2246....0C,,,,,,,,,
2492,11453,,,0,,753585104807022080,,152.17654982392168,35.5475756414613,2016.0,2020yCat.1350....0G,53.92282101010504,0.031435326,2020yCat.1350....0G,192.3796963426811,0.025756286457180977,133.23933743656843,0.021093256771564484,2020yCat.1350....0G,,,,11.720614,0.00043109974760925873,12.993122,0.0013418870758696434,10.603377,0.0006964000314424965,,,,,11.720614,0.00043109974760925873,1.1166953154939252,0.0019938991770345593,0,9.167,0.018,8.618,0.029,8.319,0.021,2003yCat.2246....0C,8.165,0.022,8.031,0.02,7.916,0.02,7.764,0.189,2014yCat.2328....0C
2445,3572,,,0,,795434510226597760,,148.93144985906537,35.36021293511174,2016.0,2020yCat.1350....0G,52.14188881470847,0.03812455,2020yCat.1350....0G,-35.97532726472825,0.032673388719558716,-312.70357295332656,0.027889277786016464,2020yCat.1350....0G,-10.7584810256958,0.7377868294715881,2020yCat.1350....0G,11.615202,0.000651259341266163,13.016849,0.0013709124690992032,10.443221,0.0010007418193930544,,,,,11.615202,0.000651259341266163,1.1647001822691874,0.0021379628591287067,0,8.85,0.034,8.297,0.018,8.043,0.02,2003yCat.2246....0C,7.913,0.023,7.748,0.02,7.65,0.019,7.735,0.176,2014yCat.2328....0C
2372,356,A,2,1,,798068905726303232,47080,143.9106108359265,35.80898121341234,2016.0,2020yCat.1350....0G,89.009238360773,0.107262366,2020yCat.1350....0G,-726.5138772891685,0.07000743597745895,-259.0574508049622,0.06208901107311249,2020yCat.1350....0G,14.389669418334961,0.1688217669725418,2020yCat.1350....0G,5.200431,0.0006085843496059094,5.587703,0.0007809919331098029,4.6535764,0.0021488027603243785,,,,,5.200431,0.0006085843496059094,0.5521134178089494,0.002630076368161247,0,4.059,0.41,3.718,0.338,3.69,0.018,2003yCat.2246....0C,,,,,,,,,
2373,356,B,2,0,,798068940086479104,,143.9127091741506,35.809996593021495,2016.0,2020yCat.1350....0G,88.9811810849401,0.11249218,2020yCat.1350....0G,-674.0793946509814,0.10581477731466293,-215.7696217331531,0.1122715100646019,2020yCat.1350....0G,,,,11.182262,0.0015279580640053234,12.626271,0.05357646916961055,9.895307,0.010293910897979154,,,,,11.182262,0.0015279580640053234,1.2019273628629314,0.054571903487580155,0,,,,,,,,,,,,,,,,
2405,11401,,,0,,,,145.7750101,36.1231558,2000.0,2014yCat.2328....0C,93.80000305175781,2.8,2019ApJS..240...19K,675.0999755859375,1.2999999523162842,-498.8999938964844,1.399999976158142,2019ApJS..240...19K,,,,,,,,,,,,,,,,,,,,,,,,,,18.176,0.297,14.413,0.048,12.289,0.394,8.831,,2014yCat.2328....0C
2555,3599,,,0,,728496959585070208,,156.37470344107263,26.386045118125665,2016.0,2020yCat.1350....0G,46.76445567212553,0.029151842,2020yCat.1350....0G,-322.35010859709746,0.023300599306821823,-495.557681649947,0.022593872621655464,2020yCat.1350....0G,,,,11.9319515,0.0008750823555078385,13.465711,0.0030591107285195887,10.72247,0.0014662345572107657,,,,,11.9319515,0.0008750823555078385,1.2048008529628804,0.003632905479929625,0,9.03,0.027,8.41,0.026,8.134,0.021,2003yCat.2246....0C,7.948,0.024,7.844,0.021,7.732,0.019,7.796,0.196,2014yCat.2328....0C
2519,11468,,,0,,740931340878555904,,154.1435704665997,27.861512129132063,2016.0,2020yCat.1350....0G,49.685888684799956,0.07015544,2020yCat.1350....0G,-175.63164234309522,0.0673706978559494,-461.40614210049876,0.07485323399305344,2020yCat.1350....0G,25.0,,2011AJ....141...97W,16.110687,0.002115347843185255,19.033133,0.048080176151356534,14.620675,0.005520150711844908,,,,,16.110687,0.002115347843185255,1.4900121688842773,0.00591157850147914,1,11.987,0.019,11.331,0.022,10.955,0.018,2003yCat.2246....0C,10.717,0.023,10.51,0.02,10.252,0.067,8.336,,2014yCat.2328....0C
2537,11480,,,0,,741275934694972800,,155.0009571782997,28.952646965933518,2016.0,2020yCat.1350....0G,53.59603372912858,0.025289226,2020yCat.1350....0G,-469.8382341485807,0.02056111954152584,-201.4931712190036,0.019617272540926933,2020yCat.1350....0G,,,,11.898703,0.0004995151758762373,13.276576,0.0020973857873052694,10.741277,0.00087010026317657,,,,,11.898703,0.0004995151758762373,1.1549231021194193,0.0026165056103073965,0,9.159,0.02,8.631,0.016,8.361,0.018,2003yCat.2246....0C,8.208,0.023,8.048,0.02,7.938,0.022,7.689,0.158,2014yCat.2328....0C
2601,11514,,,0,,735453264711448064,,159.36609667555115,30.1837828466482,2016.0,2020yCat.1350....0G,49.915660929174344,0.05536168,2020yCat.1350....0G,-819.7595455332843,0.05335889384150505,-572.9674193375299,0.04364185407757759,2020yCat.1350....0G,,,,15.429239,0.0009682303747409949,18.17678,0.015312276382580878,13.999944,0.0014165420072474362,,,,,15.429239,0.0009682303747409949,1.4460553866379315,0.015432511113711881,0,11.79,0.021,11.286,0.022,10.966,0.02,2003yCat.2246....0C,10.727,0.023,10.474,0.02,10.372,0.07,8.54,,2014yCat.2328....0C
2684,3635,,,0,,733392535107534464,,164.77359394494457,30.252040352536035,2016.0,2020yCat.1350....0G,44.99866647445736,0.03071371,2020yCat.1350....0G,-526.924953615914,0.023638518527150154,-310.2914532577606,0.025978602468967438,2020yCat.1350....0G,,,,13.75792,0.0007269682932431545,15.63305,0.008419911935912338,12.46443,0.0013894951120243856,,,,,13.75792,0.0007269682932431545,1.2927209782592661,0.008632242679330715,0,10.543,0.021,9.94,0.019,9.651,0.018,2003yCat.2246....0C,9.458,0.023,9.282,0.021,9.115,0.029,8.836,,2014yCat.2328....0C
2688,11572,,,0,,,,164.9651564,30.6997169,2000.0,2014yCat.2328....0C,39.0,3.0,2020AJ....159..257B,-233.10000610351562,2.4000000953674316,-540.2000122070312,2.700000047683716,2020AJ....159..257B,,,,,,,,,,,,,,,,,,,16.195,0.089,15.766,0.181,15.56,0.181,2003tmc..book.....C,15.682,0.045,14.286,0.045,11.958,,9.11,,2014yCat.2328....0C
2556,11490,,,0,,,,156.4690681,32.2090113,2000.0,2014yCat.2328....0C,37.29999923706055,1.2,2016ApJ...833...96L,313.3999938964844,1.100000023841858,-233.10000610351562,1.600000023841858,2016ApJ...833...96L,,,,,,,,,,,,,,,,,,,17.04,0.1,15.593,0.167,15.072,0.184,2009AJ....137....1F,14.38,0.029,14.007,0.039,12.082,,9.047,,2014yCat.2328....0C
2564,3604,A,2,1,,748118401712712320,,157.1697051539014,32.23936757914652,2016.0,2020yCat.1350....0G,44.612741383084845,0.04368233,2020yCat.1350....0G,-468.23254492948035,0.03376241400837898,174.95836157948963,0.03439055755734444,2020yCat.1350....0G,,,,12.393128,0.0005182632673680353,13.512461,0.029816124652366816,11.087088,0.020316753955160832,,,,,12.393128,0.0005182632673680353,1.1263032550773642,0.03610348709695532,0,9.043,0.025,8.601,0.036,8.357,0.029,2003yCat.2246....0C,8.022,0.023,7.824,0.02,7.757,0.019,7.632,0.131,2014yCat.2328....0C
2565,3604,B,2,0,,748118401712712192,,157.17017014848454,32.2397557817667,2016.0,2020yCat.1350....0G,42.62773586964138,0.33793336,2020yCat.1350....0G,-473.0929462227268,0.27087801694869995,201.7724050147009,0.2628292441368103,2020yCat.1350....0G,,,,12.76071,0.0008209855810963697,,,,,,,,,12.76071,0.0008209855810963697,,,,9.043,0.025,8.601,0.036,8.357,0.029,2003yCat.2246....0C,8.022,0.023,7.824,0.02,7.757,0.019,7.632,0.131,2014yCat.2328....0C
2655,3626,,,0,,737721385400747520,,162.60865141202126,33.09832556139836,2016.0,2020yCat.1350....0G,44.298097301603086,0.24246548,2020yCat.1350....0G,51.99716590705134,0.22117216885089874,-636.2105863751776,0.20557890832424164,2020yCat.1350....0G,,,,11.785956,0.0007086822011370849,13.308297,0.0021779280224002683,10.580942,0.001148706827194438,,,,,11.785956,0.0007086822011370849,1.201254071906894,0.0027844026012054106,0,8.899,0.021,8.256,0.024,8.012,0.016,2003yCat.2246....0C,7.836,0.024,7.74,0.02,7.616,0.019,7.493,0.134,2014yCat.2328....0C
2654,1138,,,0,,750586216906847104,,162.43628733718958,35.542869572300205,2016.0,2020yCat.1350....0G,102.78089385867588,0.47127163,2020yCat.1350....0G,-700.8643323815055,0.5543361306190491,-1048.6687776057422,0.418020635843277,2020yCat.1350....0G,,,,11.625256,0.0017197340829218119,13.289557,0.0013378155613542097,10.323491,0.0007451303930936313,,,,,11.625256,0.0017197340829218119,1.2524194368837425,0.0020087234202132826,0,,,,,,,,7.499,0.031,7.314,0.02,7.216,0.018,7.125,0.092,2014yCat.2328....0C
2696,411,,,0,,762815470562110464,54035,165.83095967577933,35.948653032660104,2016.0,2020yCat.1350....0G,392.784297437213,0.036575083,2020yCat.1350....0G,-580.0570872139048,0.02556595392525196,-4776.588719443488,0.03003409504890442,2020yCat.1350....0G,,,,6.551172,0.0005221671405815493,7.6911216,0.001114510360154085,5.475513,0.0010463552513027476,,,,,6.551172,0.0005221671405815493,1.065914184910348,0.002006736817527307,0,4.32,0.282,3.722,0.224,3.501,0.352,2003yCat.2246....0C,,,,,,,,,
2707,11581,A,2,1,,731881226310429056,,166.54833015022302,27.904055015693306,2016.0,2020yCat.1350....0G,49.295368638166494,1.1713417,2020yCat.1350....0G,-270.8114634756251,1.2440717220306396,-451.8474103486818,1.2219741344451904,2020yCat.1350....0G,,,,20.595161,0.009725902797269308,21.168821,0.35377253839958367,18.885735,0.05208529709733849,,,,,20.595161,0.009725902797269308,1.7232398986816406,0.05298557689541512,1,14.824,0.043,14.15,0.054,13.801,0.051,2003yCat.2246....0C,13.171,0.024,12.361,0.024,11.526,0.195,8.662,,2014yCat.2328....0C
2708,11582,B,2,0,11581,,,166.54837230068,27.90411772683,2015.5,2018A&A...616A...1G,48.0,3.0,2013A&A...560A..52M,-273.0,3.0,-444.8999938964844,2.700000047683716,2018ApJS..234....1B,,,,,,,,,,,,,,,,,,,14.824,0.043,14.15,0.051,13.801,0.051,2003tmc..book.....C,13.171,0.024,12.361,0.024,11.526,0.195,8.662,,2014yCat.2328....0C
2755,11602,,,0,,3998674480255094016,,168.95094245870195,27.77095012428954,2016.0,2020yCat.1350....0G,45.04134734697122,0.20998707,2020yCat.1350....0G,90.48643093179719,0.1664585918188095,-23.39821799236894,0.15819717943668365,2020yCat.1350....0G,,,,15.149901,0.00108682861346062,17.899715,0.009557957527395522,13.6769905,0.0013556159810784992,,,,,15.149901,0.00108682861346062,1.452628326642656,0.009740751859258717,0,11.284,0.02,10.697,0.016,10.324,0.016,2003yCat.2246....0C,10.109,0.023,9.889,0.02,9.688,0.05,8.404,,2014yCat.2328....0C
2783,11618,,,0,,3997576171218205312,,170.4794132895151,26.830263459667865,2016.0,2020yCat.1350....0G,52.08487608729885,0.039708447,2020yCat.1350....0G,-300.31618040316545,0.032699208706617355,-129.8917192003293,0.029639950022101402,2020yCat.1350....0G,,,,12.922742,0.0008115632085844773,14.576326,0.0027431960197335913,11.687297,0.0012819002491912797,,,,,12.922742,0.0008115632085844773,1.2366202191346647,0.0032952075278438664,0,9.931,0.023,9.367,0.018,9.122,0.015,2003yCat.2246....0C,8.933,0.023,8.766,0.02,8.627,0.024,8.0,0.197,2014yCat.2328....0C
2723,414,B,2,0,,732856080807636224,,167.76369133153824,30.443892892292382,2016.0,2020yCat.1350....0G,84.1967352218801,0.022505138,2020yCat.1350....0G,604.906859388117,0.019305774942040443,-206.05390207551753,0.01890891045331955,2020yCat.1350....0G,-16.11092758178711,0.36472174525260925,2020yCat.1350....0G,9.054922,0.00045990836763144056,10.193036,0.0008352609322605159,7.991128,0.0004508300476804952,,,,,9.054922,0.00045990836763144056,1.0615576307881773,0.0016096299440717123,0,6.592,0.019,5.975,0.018,5.734,0.02,2003yCat.2246....0C,,,,,,,,,
2724,414,A,2,1,,732857558276385664,54646,167.7745997052698,30.445141490471975,2016.0,2020yCat.1350....0G,84.2118882534124,0.029318206,2020yCat.1350....0G,591.5995438980561,0.023988433182239532,-197.12369314166156,0.02978292480111122,2020yCat.1350....0G,-16.312225341796875,0.21017231047153473,2020yCat.1350....0G,7.7352266,0.0003190994319119792,8.5360565,0.0009145989762030653,6.8593717,0.0007055100404951297,,,,,7.7352266,0.0003190994319119792,0.8751607381777237,0.0017390329797077268,0,5.764,0.02,5.13,0.02,4.979,0.018,2003yCat.2246....0C,,,,,,,,,
2767,423,ABCD,5,1,,,,169.54338011559,31.52641490046,2016.0,2020yCat.1350....0G,114.4867,0.4316,2018yCat.1345....0G,-339.398,0.779,-607.892,0.764,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,423,E,5,0,,,,169.6612164,31.4271547,2000.0,2014yCat.2328....0C,114.5,0.4,2018A&A...616A...1G,-339.3999938964844,0.800000011920929,-607.9000244140625,0.800000011920929,2018A&A...616A...1G,,,,,,,,,,,,,,,,,,,18.22,0.16,18.13,0.23,,,2013AJ....145...84W,16.158,0.053,13.341,0.028,12.241,0.33,8.646,,2014yCat.2328....0C
2865,436,,,0,,4017860992519744384,57087,175.55067547083934,26.70295395358736,2016.0,2020yCat.1350....0G,102.34752246837205,0.033887964,2020yCat.1350....0G,895.08752383054,0.025999313220381737,-813.5498399187834,0.02458619326353073,2020yCat.1350....0G,,,,9.582008,0.00047676250129377747,10.893038,0.0008127008334812573,8.443771,0.00043787533494306445,,,,,9.582008,0.00047676250129377747,1.1326612649671857,0.0015944332703793631,0,6.9,0.024,6.319,0.023,6.073,0.016,2003yCat.2246....0C,6.017,0.11,5.69,0.048,5.76,0.014,5.58,0.039,2014yCat.2328....0C
2846,433.1,,,0,,4019458647338779648,56662,174.27051073131526,29.7994689522561,2016.0,2020yCat.1350....0G,63.77023926596845,0.0504888,2020yCat.1350....0G,-147.71429017200893,0.03244665637612343,-12.53254509517692,0.03691139072179794,2020yCat.1350....0G,,,,12.492209,0.0005056810475923008,12.404524,0.0013225330420432548,12.692608,0.0008156186181252014,,,,,12.492209,0.0005056810475923008,-0.20039844512939453,0.000959659862725596,1,12.993,0.024,13.105,0.031,13.183,0.028,2014yCat.2328....0C,13.238,0.024,13.279,0.029,12.432,0.438,9.117,,2014yCat.2328....0C
2704,11579,,,0,,734010018261191552,,166.39008933752984,32.231748167533674,2016.0,2020yCat.1350....0G,49.4088032852776,0.042318076,2020yCat.1350....0G,121.46840999659018,0.03457488492131233,98.93577682274736,0.03335055336356163,2020yCat.1350....0G,,,,14.820064,0.0008179161049063762,17.04007,0.009769836355963872,13.460518,0.0015130769162343984,,,,,14.820064,0.0008179161049063762,1.36483024842516,0.009971414351873802,0,11.408,0.019,10.808,0.017,10.498,0.018,2003yCat.2246....0C,10.297,0.023,10.091,0.021,9.902,0.048,9.219,,2014yCat.2328....0C
2731,3647,,,0,,758200712885953280,,167.96464803741873,33.53697074560677,2016.0,2020yCat.1350....0G,74.9156120724315,0.034879602,2020yCat.1350....0G,-175.97383930612426,0.026417924091219902,116.54723173327582,0.02631690725684166,2020yCat.1350....0G,,,,11.136029,0.0010249584170048693,12.6292925,0.004452142585757937,9.937554,0.001981977230822005,,,,,11.136029,0.0010249584170048693,1.1931700673613608,0.005043788987201609,0,8.297,0.029,7.758,0.029,7.497,0.021,2003yCat.2246....0C,7.302,0.033,7.168,0.02,7.071,0.016,6.913,0.084,2014yCat.2328....0C
